Date,Open,High,Low,Close,Adj Close,Volume
2014-01-08,48.759998,49.189999,48.730000,49.130001,46.177353,2036900
2014-01-09,49.130001,49.209999,48.810001,48.990002,46.045753,1263900
2014-01-10,49.139999,49.290001,48.740002,49.279999,46.318329,924500
2014-01-13,49.630001,49.630001,48.590000,48.750000,45.820171,2818300
2014-01-14,48.779999,49.430000,48.570000,49.340000,46.374729,1806500
2014-01-15,49.360001,49.889999,48.849998,49.820000,46.825874,1942900
2014-01-16,49.889999,50.599998,49.529999,50.570000,47.530796,4603200
2014-01-17,50.320000,50.860001,50.220001,50.619999,47.577789,3094600
2014-01-21,51.439999,51.500000,50.759998,50.790001,47.737583,3179000
2014-01-22,51.009998,51.529999,50.799999,51.169998,48.094742,3421800
2014-01-23,50.610001,51.160000,50.320000,50.580002,47.540192,2394000
2014-01-24,50.369999,50.490002,49.750000,49.759998,46.769478,3320300
2014-01-27,49.750000,50.680000,48.919998,49.049999,46.102150,3031400
2014-01-28,49.119999,49.970001,49.000000,49.700001,46.713093,1837400
2014-01-29,49.470001,49.650002,48.790001,48.860001,45.923573,2277900
2014-01-30,49.180000,49.490002,49.020000,49.310001,46.346516,1424900
2014-01-31,48.509998,49.689999,48.509998,49.299999,46.337120,2054300
2014-02-03,49.450001,49.520000,47.349998,47.470001,44.617107,3840900
2014-02-04,47.500000,48.169998,47.349998,47.980000,45.096455,2472400
2014-02-05,47.939999,48.000000,47.209999,47.889999,45.011868,2099800
2014-02-06,47.599998,48.959999,47.599998,48.759998,45.829586,2017600
2014-02-07,49.020000,49.349998,48.730000,49.240002,46.280739,1695000
2014-02-10,49.070000,49.610001,49.070000,49.360001,46.393517,1144200
2014-02-11,49.349998,50.000000,49.279999,49.689999,46.703693,1948900
2014-02-12,49.880001,50.169998,49.549999,49.650002,46.666088,1911700
2014-02-13,49.360001,50.200001,49.020000,50.110001,47.098442,2135900
2014-02-14,49.910000,51.580002,49.910000,51.520000,48.423706,3112500
2014-02-18,51.520000,51.740002,51.070000,51.380001,48.292122,2559800
2014-02-19,50.590000,51.980000,50.580002,51.540001,48.442505,3159200
2014-02-20,50.570000,51.840000,50.520000,51.790001,48.677479,3579300
2014-02-21,51.910000,52.720001,51.580002,52.509998,49.354198,3231300
2014-02-24,52.520000,53.970001,52.520000,53.470001,50.256516,3118300
2014-02-25,53.310001,53.919998,53.310001,53.860001,50.623074,1945400
2014-02-26,53.889999,54.240002,53.230000,53.439999,50.387356,2618300
2014-02-27,53.220001,53.880001,53.220001,53.860001,50.783360,2088800
2014-02-28,53.900002,54.410000,53.610001,54.230000,51.132229,2271500
2014-03-03,53.849998,53.919998,52.990002,53.290001,50.245914,3223800
2014-03-04,53.709999,54.009998,53.490002,53.830002,50.755074,2841100
2014-03-05,53.730000,53.939999,53.310001,53.889999,50.811649,2315100
2014-03-06,53.900002,54.799999,53.900002,54.599998,51.481083,2334700
2014-03-07,54.650002,55.029999,54.540001,54.790001,51.660244,2638300
2014-03-10,54.520000,54.910000,53.880001,54.189999,51.094513,1638100
2014-03-11,54.310001,54.759998,53.860001,54.040001,50.953087,1456700
2014-03-12,53.669998,54.070000,53.400002,54.029999,50.943657,1145000
2014-03-13,54.230000,54.290001,53.400002,53.709999,50.641922,1908800
2014-03-14,53.570000,54.279999,53.540001,53.880001,50.802223,2100500
2014-03-17,54.330002,54.619999,53.830002,54.080002,50.990799,1942100
2014-03-18,54.060001,54.520000,54.009998,54.419998,51.311371,1753400
2014-03-19,54.330002,54.630001,53.840000,54.230000,51.132229,1339800
2014-03-20,53.970001,54.450001,53.689999,54.000000,50.915363,1509600
2014-03-21,54.799999,55.250000,54.500000,55.250000,52.093967,5579100
2014-03-24,55.410000,55.810001,54.770000,55.150002,51.999672,3414800
2014-03-25,55.240002,55.529999,55.139999,55.480000,52.310829,2996700
2014-03-26,55.700001,56.150002,55.380001,55.580002,52.405106,5368000
2014-03-27,55.580002,55.580002,54.570000,54.759998,51.631943,4149200
2014-03-28,54.759998,55.660000,54.759998,55.439999,52.273106,3410500
2014-03-31,55.849998,56.200001,55.619999,56.020000,52.819977,2800000
2014-04-01,56.430000,56.990002,56.320000,56.930000,53.677998,2196100
2014-04-02,56.869999,56.990002,56.520000,56.919998,53.668564,2592800
2014-04-03,57.110001,57.150002,56.360001,56.590000,53.357414,2287600
2014-04-04,57.020000,57.139999,55.740002,55.799999,52.612545,3727100
2014-04-07,55.650002,56.189999,55.299999,55.799999,52.612545,3518500
2014-04-08,55.950001,56.130001,55.400002,55.930000,52.735111,4702900
2014-04-09,56.240002,56.930000,56.070000,56.669998,53.432846,2631800
2014-04-10,57.250000,57.250000,55.209999,55.320000,52.159966,3540900
2014-04-11,55.150002,55.869999,55.000000,55.299999,52.141113,2862100
2014-04-14,55.740002,55.869999,55.119999,55.419998,52.254257,2055500
2014-04-15,55.490002,56.130001,55.000000,56.099998,52.895405,2576300
2014-04-16,56.730000,56.730000,55.810001,56.200001,52.989700,2002400
2014-04-17,56.560001,56.580002,56.119999,56.250000,53.036831,1311700
2014-04-21,56.369999,56.520000,55.990002,56.240002,53.027416,1150000
2014-04-22,56.169998,57.119999,56.169998,57.049999,53.791134,1418500
2014-04-23,56.959999,57.380001,56.709999,57.209999,53.942001,1663000
2014-04-24,57.500000,57.849998,57.290001,57.630001,54.338005,2398400
2014-04-25,57.570000,57.650002,57.060001,57.230000,53.960857,2814100
2014-04-28,57.180000,57.320000,55.150002,55.970001,52.772831,3803200
2014-04-29,56.200001,56.680000,55.830002,56.619999,53.385700,2933200
2014-04-30,57.279999,58.380001,57.000000,57.930000,54.620876,4419400
2014-05-01,57.869999,58.570000,57.840000,58.549999,55.205452,3077800
2014-05-02,58.299999,59.310001,58.200001,59.090000,55.714603,3612200
2014-05-05,59.020000,59.029999,58.270000,58.880001,55.516605,2025800
2014-05-06,58.880001,58.900002,57.970001,58.000000,54.686871,2756000
2014-05-07,57.320000,58.119999,57.240002,58.110001,54.790592,3219800
2014-05-08,58.169998,58.669998,57.610001,57.889999,54.583157,1925600
2014-05-09,58.209999,58.299999,57.509998,58.169998,54.847157,2412400
2014-05-12,58.529999,59.540001,58.500000,59.220001,55.837181,1546200
2014-05-13,59.180000,59.389999,58.790001,58.869999,55.507175,1862900
2014-05-14,58.880001,58.970001,58.430000,58.580002,55.233742,1101600
2014-05-15,58.529999,58.529999,57.349998,57.930000,54.620876,1504400
2014-05-16,57.939999,58.360001,57.730000,58.349998,55.016880,1529400
2014-05-19,58.169998,58.689999,58.000000,58.610001,55.262035,1247400
2014-05-20,58.389999,58.959999,58.340000,58.889999,55.526035,2163800
2014-05-21,58.380001,58.919998,58.340000,58.759998,55.592255,2394500
2014-05-22,58.680000,59.240002,58.619999,58.759998,55.592255,2293000
2014-05-23,58.980000,59.330002,58.820000,59.259998,56.065300,1619200
2014-05-27,59.570000,59.750000,59.349998,59.450001,56.245060,1897800
2014-05-28,59.439999,59.570000,59.200001,59.439999,56.235603,1708700
2014-05-29,59.630001,60.720001,59.400002,60.680000,57.408749,2784300
2014-05-30,60.880001,61.730000,60.750000,61.619999,58.298077,3821600
2014-06-02,61.709999,61.860001,61.049999,61.540001,58.222389,3493200
2014-06-03,61.500000,61.529999,61.150002,61.490002,58.175091,2427200
2014-06-04,61.349998,61.759998,61.220001,61.720001,58.392689,1874900
2014-06-05,61.950001,62.360001,61.570000,62.310001,58.950878,1644600
2014-06-06,62.320000,62.860001,62.279999,62.849998,59.461769,1525700
2014-06-09,62.570000,63.139999,62.500000,62.820000,59.433376,1568600
2014-06-10,62.740002,62.840000,62.430000,62.700001,59.319855,1972300
2014-06-11,61.720001,61.980000,61.450001,61.770000,58.439991,2622200
2014-06-12,61.830002,61.930000,61.220001,61.450001,58.137245,1702900
2014-06-13,61.500000,61.639999,61.000000,61.380001,58.071022,1340800
2014-06-16,61.320000,61.799999,61.320000,61.619999,58.298077,1239000
2014-06-17,61.509998,62.570000,61.360001,62.450001,59.083332,1369500
2014-06-18,62.529999,63.270000,62.500000,63.119999,59.717213,1791200
2014-06-19,62.310001,63.369999,62.310001,63.369999,59.953732,1411500
2014-06-20,63.509998,64.099998,63.270000,63.560001,60.133488,4750000
2014-06-23,63.369999,63.849998,63.330002,63.790001,60.351093,1390200
2014-06-24,63.549999,64.089996,63.119999,63.580002,60.152416,2818900
2014-06-25,63.549999,63.630001,63.220001,63.430000,60.010502,2966400
2014-06-26,63.689999,64.089996,63.290001,63.990002,60.540306,2031700
2014-06-27,63.889999,64.250000,63.720001,63.980000,60.530861,2345500
2014-06-30,64.019997,64.309998,63.790001,64.099998,60.644382,1133700
2014-07-01,64.320000,64.760002,64.180000,64.669998,61.183643,1588400
2014-07-02,64.800003,65.389999,64.459999,65.360001,61.836452,1815600
2014-07-03,65.260002,65.730003,65.230003,65.559998,62.025661,963400
2014-07-07,65.500000,65.879997,65.360001,65.870003,62.318966,1488200
2014-07-08,65.529999,65.699997,64.730003,64.919998,61.420177,2018600
2014-07-09,65.260002,65.500000,64.940002,65.419998,61.893219,2219300
2014-07-10,64.550003,65.809998,64.550003,65.570000,62.035141,2627600
2014-07-11,65.320000,65.669998,64.980003,65.019997,61.514778,2136300
2014-07-14,65.410004,65.860001,65.129997,65.320000,61.798607,1998800
2014-07-15,65.360001,65.580002,64.660004,64.980003,61.476952,2346600
2014-07-16,65.139999,65.279999,64.620003,64.720001,61.230965,1857300
2014-07-17,64.489998,64.849998,63.369999,63.380001,59.963203,3033300
2014-07-18,63.779999,64.989998,63.599998,64.900002,61.401257,1992400
2014-07-21,64.830002,65.139999,64.540001,64.970001,61.467484,1565200
2014-07-22,65.370003,66.320000,65.349998,66.110001,62.546021,2189700
2014-07-23,65.900002,66.510002,65.779999,66.470001,62.886620,1705100
2014-07-24,66.400002,67.080002,66.129997,66.830002,63.227207,3008300
2014-07-25,66.720001,67.120003,66.269997,66.370003,62.792023,1424200
2014-07-28,66.480003,67.070000,66.019997,66.169998,62.602795,2942500
2014-07-29,66.080002,66.889999,65.650002,65.690002,62.148663,3228200
2014-07-30,66.220001,66.470001,64.360001,65.410004,61.883766,3930700
2014-07-31,65.320000,65.339996,64.459999,64.709999,61.221497,3291400
2014-08-01,64.790001,65.269997,64.320000,64.879997,61.382332,2908500
2014-08-04,65.040001,66.250000,64.900002,65.989998,62.432507,2675600
2014-08-05,65.750000,65.900002,64.769997,64.910004,61.410717,2939000
2014-08-06,64.339996,65.029999,64.180000,64.510002,61.032269,2358500
2014-08-07,64.860001,65.489998,64.120003,64.239998,60.776840,2545700
2014-08-08,64.739998,64.970001,64.300003,64.940002,61.439095,1774800
2014-08-11,65.660004,65.919998,65.000000,65.720001,62.177063,1536000
2014-08-12,65.690002,66.010002,65.370003,65.570000,62.035141,1586000
2014-08-13,65.820000,66.660004,65.199997,66.550003,62.962292,1623100
2014-08-14,66.750000,67.349998,66.550003,67.260002,63.634022,1685600
2014-08-15,67.660004,67.690002,67.029999,67.370003,63.738098,2529100
2014-08-18,67.870003,67.949997,67.339996,67.660004,64.012459,1750700
2014-08-19,67.629997,68.269997,67.570000,68.129997,64.648216,1956700
2014-08-20,68.000000,68.639999,67.870003,68.540001,65.037262,1377100
2014-08-21,68.570000,68.739998,68.330002,68.440002,64.942390,1204600
2014-08-22,68.279999,68.559998,68.160004,68.449997,64.951881,1084200
2014-08-25,68.639999,68.940002,68.570000,68.760002,65.246017,1415400
2014-08-26,68.980003,69.070000,68.449997,68.989998,65.464294,1147400
2014-08-27,69.040001,69.209999,68.779999,68.879997,65.359886,1421400
2014-08-28,68.779999,69.120003,68.169998,68.989998,65.464294,1382300
2014-08-29,69.330002,69.489998,68.849998,69.400002,65.853317,1393100
2014-09-02,69.680000,69.690002,68.800003,69.430000,65.881783,1833700
2014-09-03,69.599998,70.199997,69.440002,70.000000,66.422661,2911500
2014-09-04,70.440002,70.980003,70.330002,70.519997,66.916084,2832400
2014-09-05,70.209999,70.830002,70.209999,70.830002,67.210228,2367300
2014-09-08,70.860001,71.330002,70.650002,71.070000,67.437988,2313100
2014-09-09,71.000000,71.300003,70.720001,70.779999,67.162788,1571300
2014-09-10,70.900002,71.040001,70.500000,70.790001,67.172302,1789300
2014-09-11,70.820000,71.529999,70.510002,71.400002,67.751129,2869100
2014-09-12,71.139999,71.230003,70.220001,70.620003,67.010979,1640500
2014-09-15,70.540001,70.910004,70.449997,70.709999,67.096367,1412900
2014-09-16,70.500000,71.230003,70.330002,71.139999,67.504395,2199600
2014-09-17,71.279999,72.089996,71.209999,71.730003,68.064262,1476700
2014-09-18,72.190002,72.470001,71.760002,72.449997,68.747459,1677300
2014-09-19,72.980003,73.279999,72.040001,72.190002,68.500732,3799000
2014-09-22,72.320000,72.320000,71.279999,71.610001,67.950394,1961100
2014-09-23,71.489998,71.800003,70.900002,70.919998,67.295631,1889200
2014-09-24,70.900002,71.480003,70.779999,71.389999,67.741608,1213800
2014-09-25,71.370003,71.669998,70.459999,70.519997,66.916084,1508100
2014-09-26,70.849998,71.070000,70.519997,70.720001,67.105850,3139700
2014-09-29,70.269997,70.690002,69.970001,70.440002,66.840179,1664600
2014-09-30,70.230003,70.629997,69.900002,69.900002,66.327774,1989100
2014-10-01,69.559998,69.580002,67.339996,67.940002,64.467918,4252100
2014-10-02,67.980003,68.160004,65.480003,66.800003,63.386192,4099800
2014-10-03,67.160004,68.269997,67.040001,68.099998,64.619759,3763600
2014-10-06,68.089996,68.389999,67.089996,67.330002,63.889130,2673400
2014-10-07,66.660004,67.410004,65.980003,66.000000,62.627068,3238200
2014-10-08,65.870003,66.339996,65.339996,66.169998,62.788395,5241600
2014-10-09,65.589996,66.190002,64.529999,64.580002,61.279648,3565600
2014-10-10,64.400002,64.739998,63.119999,63.549999,60.302277,4100400
2014-10-13,63.549999,63.660000,61.630001,61.709999,58.556316,6500400
2014-10-14,62.110001,63.880001,62.060001,62.549999,59.353390,5234700
2014-10-15,61.919998,63.900002,59.610001,62.200001,59.021271,6844700
2014-10-16,60.720001,63.549999,60.660000,62.790001,59.581123,2919200
2014-10-17,63.630001,65.339996,63.230000,65.010002,61.687675,3110300
2014-10-20,64.940002,67.629997,64.900002,67.019997,63.594948,3737000
2014-10-21,67.580002,68.699997,67.300003,68.419998,64.923401,2820800
2014-10-22,69.410004,69.629997,68.220001,68.419998,64.923401,2353800
2014-10-23,69.000000,70.000000,68.339996,68.430000,64.932884,3434800
2014-10-24,68.400002,69.349998,68.040001,69.290001,65.748947,2363900
2014-10-27,69.300003,70.400002,69.010002,70.260002,66.669365,2317400
2014-10-28,69.849998,72.209999,69.230003,71.949997,68.272995,4551100
2014-10-29,74.000000,75.190002,72.089996,74.029999,70.246704,4337100
2014-10-30,73.510002,76.309998,73.500000,76.000000,72.116028,3342900
2014-10-31,77.989998,77.989998,75.209999,75.750000,71.878777,3577300
2014-11-03,75.910004,76.150002,74.949997,75.800003,71.926247,2427500
2014-11-04,75.400002,75.589996,74.320000,74.570000,70.759117,3395500
2014-11-05,75.190002,75.199997,73.940002,74.900002,71.072250,3106700
2014-11-06,75.070000,75.339996,74.440002,75.250000,71.404343,2331700
2014-11-07,75.330002,75.550003,74.959999,75.500000,71.641579,1803200
2014-11-10,75.519997,76.669998,75.330002,76.559998,72.647415,1434600
2014-11-11,76.800003,77.279999,76.559998,77.139999,73.197769,1463000
2014-11-12,76.580002,77.500000,76.379997,77.300003,73.349594,1319200
2014-11-13,77.379997,78.250000,77.330002,78.089996,74.099205,1443300
2014-11-14,78.089996,78.389999,77.709999,77.959999,73.975861,1456700
2014-11-17,77.099998,77.739998,76.769997,77.169998,73.226234,2517600
2014-11-18,76.889999,77.220001,76.510002,76.940002,73.197693,2442900
2014-11-19,76.980003,77.349998,76.320000,76.379997,72.664932,1783400
2014-11-20,76.370003,76.410004,75.339996,75.889999,72.198761,2324700
2014-11-21,76.809998,77.050003,75.910004,75.980003,72.284393,2211300
2014-11-24,76.470001,77.230003,76.470001,76.970001,73.226242,2092500
2014-11-25,77.019997,77.300003,76.440002,77.040001,73.292831,4748000
2014-11-26,76.820000,77.650002,76.769997,77.480003,73.711418,1010900
2014-11-28,78.330002,79.209999,78.150002,78.790001,74.957703,981200
2014-12-01,78.500000,78.790001,77.370003,77.449997,73.682884,1903100
2014-12-02,77.730003,78.190002,77.400002,77.449997,73.682884,2659900
2014-12-03,77.500000,78.489998,77.199997,78.139999,74.339325,1400200
2014-12-04,78.000000,79.000000,77.449997,77.940002,74.149055,1499100
2014-12-05,78.059998,79.190002,77.970001,78.989998,75.147980,1598700
2014-12-08,79.010002,79.250000,78.500000,78.989998,75.147980,1459600
2014-12-09,78.080002,78.519997,77.500000,78.370003,74.558136,1669400
2014-12-10,78.300003,78.459999,77.330002,77.480003,73.711418,1655200
2014-12-11,78.580002,78.779999,77.250000,77.620003,73.844635,1427900
2014-12-12,77.070000,77.919998,76.709999,76.760002,73.026443,1568600
2014-12-15,77.500000,78.290001,76.269997,77.570000,73.797050,2640100
2014-12-16,77.839996,77.930000,76.220001,76.279999,72.569801,3311600
2014-12-17,76.290001,77.080002,75.620003,76.739998,73.007416,2353700
2014-12-18,77.639999,77.879997,76.910004,77.349998,73.587746,2353400
2014-12-19,77.330002,77.970001,76.980003,77.430000,73.663857,4492400
2014-12-22,77.410004,78.610001,77.349998,78.459999,74.643745,1257100
2014-12-23,78.750000,79.029999,78.339996,78.540001,74.719879,1577000
2014-12-24,78.089996,78.570000,77.860001,78.349998,74.539108,736900
2014-12-26,78.669998,78.989998,78.519997,78.690002,74.862579,891500
2014-12-29,78.720001,79.250000,78.160004,79.080002,75.233604,1115100
2014-12-30,78.720001,79.220001,78.050003,78.300003,74.491547,1184600
2014-12-31,78.669998,79.250000,77.980003,78.029999,74.234673,1422000
2015-01-02,78.339996,78.559998,76.709999,77.750000,73.968292,1277300
2015-01-05,77.639999,77.739998,75.320000,75.620003,71.941902,2034800
2015-01-06,75.470001,75.599998,73.910004,74.669998,71.038094,2551500
2015-01-07,75.480003,76.570000,74.989998,76.379997,72.664932,1979400
2015-01-08,76.800003,79.029999,76.379997,78.910004,75.071877,2396100
2015-01-09,78.790001,79.089996,77.989998,78.730003,74.900620,2350900
2015-01-12,78.879997,79.000000,77.629997,77.910004,74.120529,1715400
2015-01-13,78.839996,79.610001,77.169998,77.419998,73.654350,2504700
2015-01-14,76.220001,77.019997,75.470001,76.570000,72.845688,1902300
2015-01-15,76.690002,77.730003,76.010002,76.099998,72.398560,1787300
2015-01-16,76.000000,76.190002,75.279999,75.889999,72.198761,3146500
2015-01-20,76.709999,76.919998,75.510002,76.320000,72.607841,1614600
2015-01-21,75.970001,77.089996,75.940002,76.260002,72.550781,1658100
2015-01-22,76.680000,78.730003,76.360001,78.480003,74.662796,2106200
2015-01-23,78.660004,78.849998,77.930000,78.510002,74.691338,1621400
2015-01-26,78.650002,79.449997,78.489998,79.419998,75.557068,1373200
2015-01-27,78.690002,79.330002,78.169998,78.610001,74.786461,1274300
2015-01-28,78.470001,78.629997,76.809998,76.900002,73.159645,2304500
2015-01-29,76.800003,77.459999,76.019997,77.110001,73.359428,2247000
2015-01-30,76.449997,76.540001,74.430000,74.500000,70.876358,3178100
2015-02-02,74.279999,74.980003,73.379997,74.800003,71.161781,3253500
2015-02-03,74.980003,76.730003,74.709999,76.629997,72.902771,2756400
2015-02-04,75.830002,76.889999,75.459999,75.940002,72.246338,2261600
2015-02-05,75.910004,76.300003,75.290001,75.699997,72.018013,2541300
2015-02-06,75.779999,76.260002,73.610001,74.220001,70.609993,3395700
2015-02-09,73.320000,73.910004,72.769997,73.389999,69.820358,2465800
2015-02-10,74.379997,77.440002,74.379997,77.230003,73.473587,3532400
2015-02-11,77.129997,77.650002,76.470001,77.019997,73.273796,1938600
2015-02-12,77.570000,79.230003,77.129997,79.019997,75.176529,2179300
2015-02-13,79.089996,79.459999,78.519997,79.400002,75.538048,1786000
2015-02-17,79.440002,81.320000,78.760002,81.290001,77.336105,3033000
2015-02-18,80.220001,81.620003,80.040001,81.449997,77.488319,3362200
2015-02-19,83.779999,84.769997,81.849998,83.099998,79.058075,3927400
2015-02-20,83.180000,83.180000,82.050003,83.000000,78.962929,1786700
2015-02-23,82.750000,83.000000,82.339996,82.949997,78.915375,1837600
2015-02-24,82.730003,82.959999,82.050003,82.250000,78.249405,1360600
2015-02-25,82.220001,82.839996,82.000000,82.360001,78.545074,1344300
2015-02-26,82.160004,83.269997,82.160004,83.220001,79.365234,1430100
2015-02-27,83.309998,83.620003,82.699997,83.099998,79.250786,2035100
2015-03-02,83.349998,84.870003,83.120003,84.830002,80.900658,2349700
2015-03-03,84.790001,84.930000,83.519997,83.910004,80.023277,1567600
2015-03-04,83.550003,83.699997,82.779999,83.150002,79.298477,1096200
2015-03-05,83.290001,83.720001,82.790001,82.900002,79.060043,1189200
2015-03-06,82.510002,82.900002,81.320000,81.519997,77.743973,1667100
2015-03-09,81.440002,82.540001,81.370003,82.480003,78.659500,1913500
2015-03-10,81.769997,81.769997,80.809998,81.260002,77.496010,1912100
2015-03-11,80.989998,81.860001,80.910004,81.070000,77.314819,1284200
2015-03-12,81.629997,83.000000,81.629997,82.800003,78.964676,1599100
2015-03-13,82.519997,82.889999,81.519997,82.080002,78.278023,1374600
2015-03-16,82.610001,83.720001,82.360001,83.489998,79.622719,1163900
2015-03-17,83.400002,83.400002,82.250000,82.440002,78.621353,1370900
